,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,VF,VSA,GSA,PLD,LCD,LCD/PLD,UCV,GPV,density,bulk,shear
629,2635,flu_sym_4_on_14_sym_8_mc_9_L_13,flu,4,organic,14,8,metallic,9,13,0.66,1491,1464,4.5,10.8,2.4,12160.5,0.648222,1.01817,23.29228,5.191945
630,2636,flu_sym_4_on_14_sym_8_mc_9_L_16,flu,4,organic,14,8,metallic,9,16,0.8,2046,3131,6.5,12.6,1.938462,16344.44,1.224221,0.653477,15.23747,2.686673
631,2641,flu_sym_4_on_14_sym_8_mc_9_L_20,flu,4,organic,14,8,metallic,9,20,0.8,1813,3238,7,15.4,2.2,24023.73,1.429146,0.559775,12.57744,1.887897
632,2644,flu_sym_4_on_14_sym_8_mc_9_L_24,flu,4,organic,14,8,metallic,9,24,0.84,1725,3797,9,17.7,1.966667,35691.96,1.848974,0.454306,6.169774,1.064727
633,2646,flu_sym_4_on_14_sym_8_mc_9_L_26,flu,4,organic,14,8,metallic,9,26,0.83,1707,3473,9.5,17.4,1.831579,33849.44,1.688904,0.491443,5.965802,1.063428
634,2647,flu_sym_4_on_14_sym_8_mc_9_L_27,flu,4,organic,14,8,metallic,9,27,0.87,1739,4494,9.7,18,1.85567,30904.82,2.248626,0.386903,9.046746,0.961746
635,2659,flu_sym_4_on_14_sym_8_mc_9_L_3,flu,4,organic,14,8,metallic,9,3,0.59,1259,980,4.1,7.6,1.853659,7320.678,0.45928,1.28462,30.55393,9.913915
636,2653,flu_sym_4_on_14_sym_8_mc_9_L_34,flu,4,organic,14,8,metallic,9,34,0.88,1698,4998,12.5,20.2,1.616,43355.14,2.591116,0.339622,6.074547,0.542585
637,2656,flu_sym_4_on_14_sym_8_mc_9_L_37,flu,4,organic,14,8,metallic,9,37,0.88,1652,4912,10.9,21.3,1.954128,43775.21,2.616221,0.336363,6.3029,0.47583
638,2661,flu_sym_4_on_14_sym_8_mc_9_L_41,flu,4,organic,14,8,metallic,9,41,0.88,1507,4927,11.1,23.4,2.108108,57183.42,2.876898,0.305885,6.293385,0.723676
639,2665,flu_sym_4_on_14_sym_8_mc_9_L_45,flu,4,organic,14,8,metallic,9,45,0.9,1328,4527,14,23,1.642857,71238.78,3.069357,0.293221,4.339422,0.417648
640,2666,flu_sym_4_on_14_sym_8_mc_9_L_46,flu,4,organic,14,8,metallic,9,46,0.9,1210,5676,14.2,28.8,2.028169,88028.74,4.221329,0.213203,4.178164,0.374401
641,2676,flu_sym_4_on_6_sym_8_mc_7_L_12,flu,4,organic,6,8,metallic,7,12,0.67,1357,1550,4.6,10,2.173913,9381.658,0.710141,0.943475,28.24711,7.893782
642,2677,flu_sym_4_on_6_sym_8_mc_7_L_13,flu,4,organic,6,8,metallic,7,13,0.69,1495,1578,4.9,10.9,2.22449,8889.31,0.676902,1.01935,31.7747,8.30684
643,2680,flu_sym_4_on_6_sym_8_mc_7_L_16,flu,4,organic,6,8,metallic,7,16,0.83,2055,3778,6.4,14.3,2.234375,12359.81,1.393717,0.59553,20.90819,3.31394
644,2685,flu_sym_4_on_6_sym_8_mc_7_L_20,flu,4,organic,6,8,metallic,7,20,0.82,1921,3878,7.4,14.5,1.959459,19160.07,1.551297,0.52859,12.86023,1.804311
645,2689,flu_sym_4_on_6_sym_8_mc_7_L_24,flu,4,organic,6,8,metallic,7,24,0.84,1831,4441,7.7,18,2.337662,29728.19,1.936541,0.433763,10.17731,1.376396
646,2691,flu_sym_4_on_6_sym_8_mc_7_L_26,flu,4,organic,6,8,metallic,7,26,0.84,1811,3949,8.9,18.2,2.044944,27640.89,1.743777,0.481713,10.68021,1.515791
647,2692,flu_sym_4_on_6_sym_8_mc_7_L_27,flu,4,organic,6,8,metallic,7,27,0.89,1843,5646,9.2,19.6,2.130435,24500.03,2.524572,0.352535,10.98786,1.14133
648,2706,flu_sym_4_on_6_sym_8_mc_7_L_3,flu,4,organic,6,8,metallic,7,3,0.69,1298,1207,3.6,9,2.5,5064.315,0.57434,1.20138,47.37268,14.57735
649,2700,flu_sym_4_on_6_sym_8_mc_7_L_34,flu,4,organic,6,8,metallic,7,34,0.89,1801,5865,10.8,19.8,1.833333,35056.26,2.735818,0.325314,7.342838,0.653239
650,2703,flu_sym_4_on_6_sym_8_mc_7_L_37,flu,4,organic,6,8,metallic,7,37,0.89,1791,5968,9.8,19.7,2.010204,35879.8,2.800089,0.317847,7.49916,0.850565
651,2708,flu_sym_4_on_6_sym_8_mc_7_L_41,flu,4,organic,6,8,metallic,7,41,0.9,1572,5769,11.1,22.6,2.036036,49656,3.153546,0.285393,5.431097,0.532375
652,2710,flu_sym_4_on_6_sym_8_mc_7_L_43,flu,4,organic,6,8,metallic,7,43,0.91,1428,5948,12.8,25.8,2.015625,67912.47,3.648479,0.249419,4.329606,0.359306
653,2712,flu_sym_4_on_6_sym_8_mc_7_L_45,flu,4,organic,6,8,metallic,7,45,0.9,1411,5127,13.5,25.3,1.874074,61510.59,3.15104,0.28562,5.134328,0.574026
654,2713,flu_sym_4_on_6_sym_8_mc_7_L_46,flu,4,organic,6,8,metallic,7,46,0.92,1273,6667,14.5,27.8,1.917241,77574.3,4.619935,0.199137,3.450492,0.294061
655,2724,flu_sym_4_on_6_sym_8_mc_8_L_12,flu,4,organic,6,8,metallic,8,12,0.78,1832,3036,5.3,13.4,2.528302,15625.15,1.200595,0.649678,26.76227,3.915112
656,2725,flu_sym_4_on_6_sym_8_mc_8_L_13,flu,4,organic,6,8,metallic,8,13,0.78,1889,2938,6.1,14.5,2.377049,14992.16,1.128609,0.691116,30.13237,3.970804
657,2728,flu_sym_4_on_6_sym_8_mc_8_L_16,flu,4,organic,6,8,metallic,8,16,0.86,1901,4686,7.8,17.4,2.230769,19569.34,1.943239,0.44256,17.4356,1.781648
658,2733,flu_sym_4_on_6_sym_8_mc_8_L_20,flu,4,organic,6,8,metallic,8,20,0.87,1824,5004,9.3,18.9,2.032258,29368.43,2.235826,0.389118,14.47309,1.014601
659,2737,flu_sym_4_on_6_sym_8_mc_8_L_24,flu,4,organic,6,8,metallic,8,24,0.88,1676,5272,9.3,21.2,2.27957,42390.57,2.627956,0.334861,9.384224,0.762485
660,2739,flu_sym_4_on_6_sym_8_mc_8_L_26,flu,4,organic,6,8,metallic,8,26,0.88,1624,4715,10.2,22.3,2.186275,40331.63,2.428457,0.36237,13.81939,0.86982
661,2740,flu_sym_4_on_6_sym_8_mc_8_L_27,flu,4,organic,6,8,metallic,8,27,0.91,1620,6175,10.7,22.1,2.065421,35123.17,3.216446,0.282921,7.999565,0.705601
662,2754,flu_sym_4_on_6_sym_8_mc_8_L_3,flu,4,organic,6,8,metallic,8,3,0.76,1853,2557,5.2,13.7,2.634615,9197.042,0.94659,0.802882,37.75097,7.570388
663,2748,flu_sym_4_on_6_sym_8_mc_8_L_34,flu,4,organic,6,8,metallic,8,34,0.91,1642,6818,10.7,23.8,2.224299,49767.33,3.564811,0.255273,8.125151,0.363505
664,2751,flu_sym_4_on_6_sym_8_mc_8_L_37,flu,4,organic,6,8,metallic,8,37,0.91,1521,6322,10.9,23.3,2.137615,49802.16,3.567312,0.255094,6.449014,0.526235
665,2756,flu_sym_4_on_6_sym_8_mc_8_L_41,flu,4,organic,6,8,metallic,8,41,0.92,1394,6398,13.6,26.2,1.926471,67685.59,4.024884,0.228578,5.792793,0.361399
666,2758,flu_sym_4_on_6_sym_8_mc_8_L_43,flu,4,organic,6,8,metallic,8,43,0.93,1271,6535,14.4,29.3,2.034722,90087.58,4.593636,0.202454,4.953445,0.254118
667,2760,flu_sym_4_on_6_sym_8_mc_8_L_45,flu,4,organic,6,8,metallic,8,45,0.92,1216,5634,14.7,30,2.040816,84082.6,4.09973,0.224405,5.143127,0.293111
668,2761,flu_sym_4_on_6_sym_8_mc_8_L_46,flu,4,organic,6,8,metallic,8,46,0.94,1127,7160,15.5,31.9,2.058065,101859.4,5.716997,0.164422,2.960397,0.179875
669,2772,flu_sym_4_on_6_sym_8_mc_9_L_12,flu,4,organic,6,8,metallic,9,12,0.62,1359,1321,4.5,9,2,11624.23,0.602702,1.0287,20.68364,6.987335
670,2773,flu_sym_4_on_6_sym_8_mc_9_L_13,flu,4,organic,6,8,metallic,9,13,0.63,1485,1350,4.4,9.1,2.068182,11057.26,0.572498,1.10044,21.78649,7.053886
671,2776,flu_sym_4_on_6_sym_8_mc_9_L_16,flu,4,organic,6,8,metallic,9,16,0.78,2072,2949,6.2,12,1.935484,14894,1.109881,0.702778,17.9577,3.451475
672,2781,flu_sym_4_on_6_sym_8_mc_9_L_20,flu,4,organic,6,8,metallic,9,20,0.79,1833,3072,6.5,14.6,2.246154,22177.58,1.323851,0.596744,14.47528,2.279482
673,2785,flu_sym_4_on_6_sym_8_mc_9_L_24,flu,4,organic,6,8,metallic,9,24,0.82,1788,3599,8.2,17,2.073171,32201.03,1.650145,0.496926,11.41765,2.141278
674,2787,flu_sym_4_on_6_sym_8_mc_9_L_26,flu,4,organic,6,8,metallic,9,26,0.82,1728,3337,9.3,16.9,1.817204,31709.3,1.583388,0.517877,8.544173,1.403842
675,2788,flu_sym_4_on_6_sym_8_mc_9_L_27,flu,4,organic,6,8,metallic,9,27,0.86,1777,4320,9.5,17.1,1.8,28540.12,2.090027,0.411478,8.7251,1.786445
676,2802,flu_sym_4_on_6_sym_8_mc_9_L_3,flu,4,organic,6,8,metallic,9,3,0.53,1088,768,3.9,6.9,1.769231,6484.551,0.373945,1.41732,37.39598,13.78542
677,2796,flu_sym_4_on_6_sym_8_mc_9_L_34,flu,4,organic,6,8,metallic,9,34,0.87,1718,4793,11.8,19.9,1.686441,40488.1,2.427476,0.358397,9.592536,2.29124
678,2804,flu_sym_4_on_6_sym_8_mc_9_L_41,flu,4,organic,6,8,metallic,9,41,0.88,1526,4806,11.3,21.2,1.876106,54421.18,2.771776,0.317486,4.755815,0.649253
679,2806,flu_sym_4_on_6_sym_8_mc_9_L_43,flu,4,organic,6,8,metallic,9,43,0.9,1418,5125,12.6,25.7,2.039683,72462.66,3.253479,0.276627,5.126461,0.608368
680,2808,flu_sym_4_on_6_sym_8_mc_9_L_45,flu,4,organic,6,8,metallic,9,45,0.9,1326,4475,14,26.3,1.878571,69785.91,3.037821,0.296265,5.923481,0.557624
681,2809,flu_sym_4_on_6_sym_8_mc_9_L_46,flu,4,organic,6,8,metallic,9,46,0.9,1241,5591,15.4,25.2,1.636364,83560.88,4.053196,0.222047,3.021626,0.337457
682,2821,flu_sym_4_on_7_sym_8_mc_7_L_13,flu,4,organic,7,8,metallic,7,13,0.76,1751,2434,5.7,12.8,2.245614,13334.63,0.990471,0.767312,17.60049,4.398273
683,2824,flu_sym_4_on_7_sym_8_mc_7_L_16,flu,4,organic,7,8,metallic,7,16,0.85,2057,4606,6.9,15.4,2.231884,17676.95,1.761249,0.482612,13.22119,2.212721
684,2829,flu_sym_4_on_7_sym_8_mc_7_L_20,flu,4,organic,7,8,metallic,7,20,0.85,1906,4720,7.9,16.2,2.050633,26405.04,1.98652,0.427884,8.392552,1.335961
685,2833,flu_sym_4_on_7_sym_8_mc_7_L_24,flu,4,organic,7,8,metallic,7,24,0.87,1740,4919,9.1,19,2.087912,37968.58,2.348495,0.37045,5.498811,0.920938
686,2835,flu_sym_4_on_7_sym_8_mc_7_L_26,flu,4,organic,7,8,metallic,7,26,0.87,1716,4484,9,19.1,2.122222,36188.68,2.1735,0.400276,4.664625,0.874306
687,2836,flu_sym_4_on_7_sym_8_mc_7_L_27,flu,4,organic,7,8,metallic,7,27,0.9,1734,6123,9.6,20,2.083333,32386.7,2.971994,0.302827,7.767612,0.888433
688,2850,flu_sym_4_on_7_sym_8_mc_7_L_3,flu,4,organic,7,8,metallic,7,3,0.75,1553,1956,4.3,11.1,2.581395,8330.298,0.861203,0.870875,25.77432,7.682862
689,2844,flu_sym_4_on_7_sym_8_mc_7_L_34,flu,4,organic,7,8,metallic,7,34,0.9,1718,6414,11.2,20.7,1.848214,44569.36,3.189917,0.282139,5.4985,0.552373
690,2847,flu_sym_4_on_7_sym_8_mc_7_L_37,flu,4,organic,7,8,metallic,7,37,0.91,1676,6415,10.7,21.1,1.971963,45677.32,3.305545,0.275295,4.858672,0.507797
691,2852,flu_sym_4_on_7_sym_8_mc_7_L_41,flu,4,organic,7,8,metallic,7,41,0.91,1483,6143,12.6,23.2,1.84127,60928.13,3.613922,0.251804,3.76088,0.492241
692,2854,flu_sym_4_on_7_sym_8_mc_7_L_43,flu,4,organic,7,8,metallic,7,43,0.92,1340,6254,13,25.1,1.930769,81540.76,4.142539,0.222086,2.509713,0.281203
693,2856,flu_sym_4_on_7_sym_8_mc_7_L_45,flu,4,organic,7,8,metallic,7,45,0.92,1326,5424,14,25.5,1.821429,74061.54,3.636062,0.253021,3.117628,0.429186
694,2857,flu_sym_4_on_7_sym_8_mc_7_L_46,flu,4,organic,7,8,metallic,7,46,0.93,1199,6961,15.2,28.2,1.855263,92792.15,5.192833,0.179093,2.369695,0.252827
695,2868,flu_sym_4_on_7_sym_8_mc_8_L_12,flu,4,organic,7,8,metallic,8,12,0.82,1814,3667,7.6,15.1,1.986842,21429.22,1.552049,0.528334,10.82367,2.400329
696,2869,flu_sym_4_on_7_sym_8_mc_8_L_13,flu,4,organic,7,8,metallic,8,13,0.82,1865,3584,7.4,15.6,2.108108,20772.06,1.477057,0.555158,12.44989,2.886529
697,2872,flu_sym_4_on_7_sym_8_mc_8_L_16,flu,4,organic,7,8,metallic,8,16,0.88,1772,5328,8.9,19.4,2.179775,27394.48,2.452135,0.358871,11.7375,1.28813
698,2877,flu_sym_4_on_7_sym_8_mc_8_L_20,flu,4,organic,7,8,metallic,8,20,0.89,1699,5631,9.9,22.6,2.282828,39375.5,2.781667,0.319952,8.572253,0.790137
699,2881,flu_sym_4_on_7_sym_8_mc_8_L_24,flu,4,organic,7,8,metallic,8,24,0.9,1548,5686,10.9,22.6,2.073394,53781.99,3.15018,0.285698,4.604246,0.549136
700,2883,flu_sym_4_on_7_sym_8_mc_8_L_26,flu,4,organic,7,8,metallic,8,26,0.9,1530,5000,11.8,21.8,1.847458,49236.39,2.807193,0.320605,5.085863,0.886854
701,2884,flu_sym_4_on_7_sym_8_mc_8_L_27,flu,4,organic,7,8,metallic,8,27,0.92,1484,6576,11.8,23.9,2.025424,46034.86,3.812918,0.241285,5.985251,0.579755
702,2898,flu_sym_4_on_7_sym_8_mc_8_L_3,flu,4,organic,7,8,metallic,8,3,0.82,1972,3549,6.1,14.9,2.442623,14096.24,1.351191,0.606872,21.81329,4.031103
703,2892,flu_sym_4_on_7_sym_8_mc_8_L_34,flu,4,organic,7,8,metallic,8,34,0.92,1522,7107,11.9,24.9,2.092437,61406.6,4.071733,0.225948,4.36196,0.383513
704,2895,flu_sym_4_on_7_sym_8_mc_8_L_37,flu,4,organic,7,8,metallic,8,37,0.92,1401,6715,12.2,25,2.04918,63041.35,4.180127,0.220089,4.553521,0.410583
705,2900,flu_sym_4_on_7_sym_8_mc_8_L_41,flu,4,organic,7,8,metallic,8,41,0.93,1282,6660,13.8,27.3,1.978261,82720.14,4.622657,0.201183,2.961006,0.286039
706,2902,flu_sym_4_on_7_sym_8_mc_8_L_43,flu,4,organic,7,8,metallic,8,43,0.94,1169,6795,14,30.1,2.15,108632.3,5.261184,0.178667,2.915885,0.211078
707,2904,flu_sym_4_on_7_sym_8_mc_8_L_45,flu,4,organic,7,8,metallic,8,45,0.93,1121,5921,15.2,30.9,2.032895,102031.6,4.735234,0.1964,3.27309,0.257262
708,2905,flu_sym_4_on_7_sym_8_mc_8_L_46,flu,4,organic,7,8,metallic,8,46,0.95,1041,7451,16.3,32.5,1.993865,123131.4,6.528223,0.145522,2.699667,0.175035
709,2916,flu_sym_4_on_7_sym_8_mc_9_L_12,flu,4,organic,7,8,metallic,9,12,0.73,1700,2222,5.7,12.4,2.175439,17150.75,0.953665,0.765468,11.28711,3.57805
710,2917,flu_sym_4_on_7_sym_8_mc_9_L_13,flu,4,organic,7,8,metallic,9,13,0.73,1795,2198,5.8,12.2,2.103448,16336.26,0.894073,0.816488,12.70868,3.882783
711,2920,flu_sym_4_on_7_sym_8_mc_9_L_16,flu,4,organic,7,8,metallic,9,16,0.83,1981,3648,7.4,15,2.027027,21437.97,1.528962,0.542852,14.68906,2.190504
712,2925,flu_sym_4_on_7_sym_8_mc_9_L_20,flu,4,organic,7,8,metallic,9,20,0.83,1779,3759,8.4,15.7,1.869048,30436.98,1.753767,0.473267,4.358338,0.972352
713,2929,flu_sym_4_on_7_sym_8_mc_9_L_24,flu,4,organic,7,8,metallic,9,24,0.86,1639,4165,9.6,19.8,2.0625,43632.34,2.185176,0.393561,7.961222,2.511878
714,2931,flu_sym_4_on_7_sym_8_mc_9_L_26,flu,4,organic,7,8,metallic,9,26,0.86,1600,3803,10.9,20.2,1.853211,41823.78,2.044591,0.420622,5.595077,0.977881
715,2932,flu_sym_4_on_7_sym_8_mc_9_L_27,flu,4,organic,7,8,metallic,9,27,0.89,1636,4834,11,19.9,1.809091,38163.71,2.630125,0.338387,8.345642,0.865281
716,2946,flu_sym_4_on_7_sym_8_mc_9_L_3,flu,4,organic,7,8,metallic,9,3,0.68,1603,1628,4.5,9.7,2.155556,10527.68,0.690928,0.984184,24.47941,7.599608
717,2940,flu_sym_4_on_7_sym_8_mc_9_L_34,flu,4,organic,7,8,metallic,9,34,0.9,1580,5326,12.9,23,1.782946,52851.46,3.033316,0.296705,7.090579,0.940234
718,2943,flu_sym_4_on_7_sym_8_mc_9_L_37,flu,4,organic,7,8,metallic,9,37,0.9,1553,5255,12.4,22.8,1.83871,53054.62,3.044974,0.295569,8.168094,1.514662
719,2950,flu_sym_4_on_7_sym_8_mc_9_L_43,flu,4,organic,7,8,metallic,9,43,0.91,1280,5440,14.3,28,1.958042,90188.23,3.868439,0.235237,2.651608,0.370443
720,2952,flu_sym_4_on_7_sym_8_mc_9_L_45,flu,4,organic,7,8,metallic,9,45,0.91,1230,4779,15.5,27.1,1.748387,84892.34,3.536274,0.257333,3.43169,0.866601
721,2953,flu_sym_4_on_7_sym_8_mc_9_L_46,flu,4,organic,7,8,metallic,9,46,0.93,1131,5908,16.8,28.6,1.702381,103042.7,4.8583,0.191425,2.845748,0.485953
722,2964,flu_sym_4_on_8_sym_8_mc_7_L_12,flu,4,organic,8,8,metallic,7,12,0.83,1831,3516,6.8,14.8,2.176471,19298.38,1.49882,0.553769,17.28172,3.92146
723,2965,flu_sym_4_on_8_sym_8_mc_7_L_13,flu,4,organic,8,8,metallic,7,13,0.83,1938,3439,6.6,13.6,2.060606,18204.96,1.386652,0.598564,16.2404,4.159219
724,2968,flu_sym_4_on_8_sym_8_mc_7_L_16,flu,4,organic,8,8,metallic,7,16,0.89,1921,5391,8.3,16.8,2.024096,24018.29,2.324488,0.38288,11.54416,1.73828
725,2973,flu_sym_4_on_8_sym_8_mc_7_L_20,flu,4,organic,8,8,metallic,7,20,0.88,1713,5331,10.5,19.4,1.847619,35251.95,2.593071,0.339366,7.974009,1.052911
726,2977,flu_sym_4_on_8_sym_8_mc_7_L_24,flu,4,organic,8,8,metallic,7,24,0.9,1596,5648,11.2,22.2,1.982143,49865.23,3.046654,0.295406,5.601669,0.685835
727,2979,flu_sym_4_on_8_sym_8_mc_7_L_26,flu,4,organic,8,8,metallic,7,26,0.9,1514,4989,11.8,22.6,1.915254,47814.8,2.840398,0.316857,8.088337,1.005997
728,2980,flu_sym_4_on_8_sym_8_mc_7_L_27,flu,4,organic,8,8,metallic,7,27,0.92,1534,6701,12,22.6,1.883333,42954.78,3.773508,0.243805,8.349002,0.600023
729,2994,flu_sym_4_on_8_sym_8_mc_7_L_3,flu,4,organic,8,8,metallic,7,3,0.81,2100,3200,4.7,10.6,2.255319,11098.78,1.135152,0.713561,19.36096,6.466063
730,2988,flu_sym_4_on_8_sym_8_mc_7_L_34,flu,4,organic,8,8,metallic,7,34,0.92,1473,6823,13.3,25.4,1.909774,58380.92,4.056759,0.226782,5.198846,0.330225
731,2991,flu_sym_4_on_8_sym_8_mc_7_L_37,flu,4,organic,8,8,metallic,7,37,0.93,1489,6991,12.7,24.7,1.944882,59185.28,4.157354,0.2237,6.155203,0.474572
732,2996,flu_sym_4_on_8_sym_8_mc_7_L_41,flu,4,organic,8,8,metallic,7,41,0.92,1335,6690,13.1,25.8,1.969466,77015.21,4.426461,0.207841,2.761725,0.264695
733,2998,flu_sym_4_on_8_sym_8_mc_7_L_43,flu,4,organic,8,8,metallic,7,43,0.94,1200,6643,15.9,31.4,1.974843,100426.7,5.028271,0.186943,2.318871,0.286829
734,3000,flu_sym_4_on_8_sym_8_mc_7_L_45,flu,4,organic,8,8,metallic,7,45,0.93,1129,5822,16.6,31.3,1.885542,96740.94,4.6366,0.200578,3.510118,0.361392
735,3001,flu_sym_4_on_8_sym_8_mc_7_L_46,flu,4,organic,8,8,metallic,7,46,0.94,1085,7369,17.4,32.1,1.844828,113017.8,6.146764,0.152926,1.36204,0.124224
736,3012,flu_sym_4_on_8_sym_8_mc_8_L_12,flu,4,organic,8,8,metallic,8,12,0.86,1894,4657,7.9,15.3,1.936709,27693.73,1.986905,0.432834,11.20053,1.853045
737,3013,flu_sym_4_on_8_sym_8_mc_8_L_13,flu,4,organic,8,8,metallic,8,13,0.86,1878,4386,8.3,15.7,1.891566,26801.36,1.889773,0.455081,12.32169,2.076595
738,3016,flu_sym_4_on_8_sym_8_mc_8_L_16,flu,4,organic,8,8,metallic,8,16,0.9,1746,5820,9.4,16.3,1.734043,32594.99,2.794901,0.322015,8.390671,1.132909
739,3021,flu_sym_4_on_8_sym_8_mc_8_L_20,flu,4,organic,8,8,metallic,8,20,0.9,1626,6005,11.1,18,1.621622,46310.79,3.142491,0.286397,6.24284,0.706578
740,3025,flu_sym_4_on_8_sym_8_mc_8_L_24,flu,4,organic,8,8,metallic,8,24,0.92,1454,6185,12.1,22,1.818182,65104.89,3.73642,0.246225,4.698652,0.469818
741,3027,flu_sym_4_on_8_sym_8_mc_8_L_26,flu,4,organic,8,8,metallic,8,26,0.92,1394,5542,12.2,23.6,1.934426,62523.59,3.496663,0.263108,5.305164,0.546578
742,3028,flu_sym_4_on_8_sym_8_mc_8_L_27,flu,4,organic,8,8,metallic,8,27,0.93,1427,6963,12.4,20.7,1.669355,53919.51,4.25949,0.218336,5.39716,0.540768
743,3042,flu_sym_4_on_8_sym_8_mc_8_L_3,flu,4,organic,8,8,metallic,8,3,0.84,2098,4346,6.4,11.7,1.828125,17609.2,1.604373,0.523569,15.09899,3.574197
744,3036,flu_sym_4_on_8_sym_8_mc_8_L_34,flu,4,organic,8,8,metallic,8,34,0.93,1477,7502,12.5,20.7,1.656,70169.69,4.488244,0.207208,4.174463,0.40942
745,3039,flu_sym_4_on_8_sym_8_mc_8_L_37,flu,4,organic,8,8,metallic,8,37,0.93,1312,7195,12.4,25.4,2.048387,75762.26,4.845946,0.191913,3.819546,0.323369
746,3044,flu_sym_4_on_8_sym_8_mc_8_L_41,flu,4,organic,8,8,metallic,8,41,0.94,1207,7094,14.7,26.9,1.829932,97449.33,5.292823,0.177599,2.568612,0.228653
747,3046,flu_sym_4_on_8_sym_8_mc_8_L_43,flu,4,organic,8,8,metallic,8,43,0.95,1072,7106,16,32.1,2.00625,128332.4,6.073314,0.156422,2.501789,0.165612
748,3048,flu_sym_4_on_8_sym_8_mc_8_L_45,flu,4,organic,8,8,metallic,8,45,0.94,1021,6232,16.9,32.9,1.946746,121949.6,5.536707,0.169776,3.575713,0.200579
749,3049,flu_sym_4_on_8_sym_8_mc_8_L_46,flu,4,organic,8,8,metallic,8,46,0.95,1025,7632,18.4,29,1.576087,133049.3,6.801601,0.139673,2.401548,0.206991
750,3060,flu_sym_4_on_8_sym_8_mc_9_L_12,flu,4,organic,8,8,metallic,9,12,0.73,2016,2610,6.3,9.1,1.444444,17855.8,0.945,0.772487,12.40782,4.977755
751,3061,flu_sym_4_on_8_sym_8_mc_9_L_13,flu,4,organic,8,8,metallic,9,13,0.71,1955,2213,6.5,8.5,1.307692,15848.49,0.803552,0.883577,12.75973,4.470152
752,3073,flu_sym_4_on_8_sym_8_mc_9_L_24,flu,4,organic,8,8,metallic,9,24,0.87,1679,4604,11.1,15.7,1.414414,48926.51,2.386393,0.364567,5.557767,1.022315
753,3075,flu_sym_4_on_8_sym_8_mc_9_L_26,flu,4,organic,8,8,metallic,9,26,0.86,1737,4131,11.6,15.7,1.353448,43429.77,2.045768,0.42038,5.772927,1.195439
754,3076,flu_sym_4_on_8_sym_8_mc_9_L_27,flu,4,organic,8,8,metallic,9,27,0.89,1661,5225,11.2,16.1,1.4375,42727.42,2.800433,0.317808,6.599398,0.945869
755,3090,flu_sym_4_on_8_sym_8_mc_9_L_3,flu,4,organic,8,8,metallic,9,3,0.7,1820,1921,4.6,7.2,1.565217,11640.82,0.739019,0.947201,18.08505,5.559812
756,3084,flu_sym_4_on_8_sym_8_mc_9_L_34,flu,4,organic,8,8,metallic,9,34,0.9,1605,5547,12.7,17.5,1.377953,56498.16,3.110699,0.289324,4.272823,0.565484
757,3087,flu_sym_4_on_8_sym_8_mc_9_L_37,flu,4,organic,8,8,metallic,9,37,0.9,1589,5673,13.2,19.1,1.44697,58356.06,3.212989,0.280113,4.291234,0.595908
758,3092,flu_sym_4_on_8_sym_8_mc_9_L_41,flu,4,organic,8,8,metallic,9,41,0.9,1525,5544,14.4,18.5,1.284722,69473.15,3.2713,0.27512,4.806305,1.177312
759,3096,flu_sym_4_on_8_sym_8_mc_9_L_45,flu,4,organic,8,8,metallic,9,45,0.91,1280,5039,16.1,21.7,1.347826,88610.44,3.582113,0.25404,2.2959,0.393761
760,3097,flu_sym_4_on_8_sym_8_mc_9_L_46,flu,4,organic,8,8,metallic,9,46,0.93,1184,6228,17.5,23.5,1.342857,107240.4,4.891313,0.190133,3.627555,1.221888
761,3108,ftw_sym_5_mc_2_sym_12_mc_11_L_12,ftw,5,metaliic,2,12,metallic,11,12,0.68,1683,1849,5.2,11.9,2.288462,5527.333,0.724073,0.939132,35.11856,21.03329
762,3109,ftw_sym_5_mc_2_sym_12_mc_11_L_13,ftw,5,metaliic,2,12,metallic,11,13,0.69,1890,1983,5.6,11.7,2.089286,5361.559,0.702035,0.982857,37.05545,22.62675
763,3112,ftw_sym_5_mc_2_sym_12_mc_11_L_16,ftw,5,metaliic,2,12,metallic,11,16,0.81,2208,3384,7.3,13.2,1.808219,6852.867,1.198395,0.675904,28.95379,16.98181
764,3117,ftw_sym_5_mc_2_sym_12_mc_11_L_20,ftw,5,metaliic,2,12,metallic,11,20,0.81,2008,3567,6.4,15.6,2.4375,9788.043,1.398399,0.579234,23.46074,13.99918
765,3121,ftw_sym_5_mc_2_sym_12_mc_11_L_24,ftw,5,metaliic,2,12,metallic,11,24,0.83,2015,4152,8.7,18,2.068966,13495.58,1.67003,0.496997,19.45715,11.33697
766,3123,ftw_sym_5_mc_2_sym_12_mc_11_L_26,ftw,5,metaliic,2,12,metallic,11,26,0.83,1930,3699,9,17.6,1.955556,12852.77,1.553996,0.534107,21.45538,12.52459
767,3124,ftw_sym_5_mc_2_sym_12_mc_11_L_27,ftw,5,metaliic,2,12,metallic,11,27,0.87,1939,4577,9.7,16.9,1.742268,11689.42,1.989963,0.437194,19.79142,11.37254
768,3138,ftw_sym_5_mc_2_sym_12_mc_11_L_3,ftw,5,metaliic,2,12,metallic,11,3,0.69,2153,1928,4.8,9.5,1.979167,3576.61,0.594208,1.16121,46.30807,28.67424
